vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,210.6605,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
56,282.343,312.5165,304.2638,351.338,1,91.46702,0,0,Random Vehicle
17,299.0097,466.1033,307.8125,385.4429,0,16.66667,0,0,Random Vehicle
29,384.8551,340.5143,247.4253,348.4938,0,50,0,0,Random Vehicle
39,384.8551,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
32,397.7093,437.7126,386.0341,415.7202,1,78.27477,0,0,Random Vehicle
59,414.3759,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,443.4152,488.9936,299.4573,397.6063,0,50,0,0,Random Vehicle
28,443.4152,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
34,473.3002,415.1656,284.5336,378.279,0,116.6667,0,0,Random Vehicle
61,564.9009,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
63,577.9815,591.1213,322.8728,361.4582,1,70.70587,0,0,Random Vehicle
22,624.3362,1078.844,904.3137,1102.138,0,150,0,0,Random Vehicle
37,638.5712,909.0519,776.8947,1056.035,1,99.58467,0,0,Random Vehicle
16,655.2379,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
26,655.2379,555.5381,418.0916,590.2141,2,150,0,0,Random Vehicle
62,655.2379,1016.635,785.8781,931.5499,0,166.6667,0,0,Random Vehicle
4,685.8127,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
49,685.8127,612.3223,440.5868,589.9122,0,100,0,0,Random Vehicle
36,745.9038,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
50,779.2372,967.6102,745.8088,1052.081,1,100,0,0,Random Vehicle
31,809.9051,913.4891,764.756,840.3167,0,166.6667,0,0,Random Vehicle
11,854.7017,867.2211,641.2324,902.9858,2,82.83372,0,0,Random Vehicle
20,871.3684,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
33,930.6987,999.9697,663.7682,932.559,1,100,0,0,Random Vehicle
30,961.8387,975.977,790.9634,885.8661,0,166.6667,0,0,Random Vehicle
52,975.8514,1115.632,388.1508,536.9941,1,108.4051,0,0,Random Vehicle
55,959.1847,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
35,1037.9,982.7403,550.5081,769.7898,1,188.2524,0,0,Random Vehicle
9,1054.566,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
47,1100.22,880.2366,710.9752,796.577,2,78.55156,0,0,Random Vehicle
54,1116.887,1025.209,904.5652,1214.855,4,151.7957,0,0,Random Vehicle
44,1147.718,1014.451,763.6823,1078.594,2,150,0,0,Random Vehicle
43,1144.984,1283.527,694.4092,973.53,0,134.9863,0,0,Random Vehicle
46,1178.317,1115.488,714.1281,955.5347,3,178.48,0,0,Random Vehicle
41,1176.415,1420.846,824.8751,1162.771,0,166.6667,0,0,Random Vehicle
42,1256.641,1187.72,502.3533,710.4231,1,186.1542,0,0,Random Vehicle
7,1273.308,1108.845,1027.915,1114.588,2,83.33334,0,0,Random Vehicle
48,1273.308,1387.269,691.2581,943.3198,0,200,0,0,Random Vehicle
1,1316.327,1370.854,539.2533,714.205,1,166.2264,0,0,Random Vehicle
24,1299.66,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
25,1332.993,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
57,1332.993,1660.473,490.5632,537.0516,0,233.3334,0,0,Random Vehicle
2,1379.053,1412.011,474.5034,643.2228,1,188.5201,0,0,Random Vehicle
6,1425.581,1246.266,822.6293,1161.633,2,183.3334,0,0,Random Vehicle
12,1392.248,1586.303,1246.981,1671.109,3,183.3334,0,0,Random Vehicle
14,1516.709,1710.953,560.1917,782.2133,0,188.7984,0,0,Random Vehicle
53,1596.3,1438.215,1046.865,1205.412,1,227.5388,0,0,Random Vehicle
64,1596.3,1446.784,856.9858,1196.287,4,189.0084,0,0,Random Vehicle
10,1628.651,1467.692,999.5103,1380.103,1,195.3689,0,0,Random Vehicle
13,1659.632,1688.46,1068.731,1505.217,3,188.4654,0,0,Random Vehicle
58,1847.21,2608.223,979.0675,1377.961,1,151.7235,0,0,Random Vehicle
51,1863.877,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
40,1910.362,2653.909,2465.748,3293.238,1,58.76028,0,0,Random Vehicle
19,2085.523,2959.364,2762.303,3674.199,2,83.33334,0,0,Random Vehicle
3,2084.033,3060.04,1381.434,1507.486,1,200,0,0,Random Vehicle
5,2334.245,1993.377,1501.455,2111.775,1,233.3334,0,0,Random Vehicle
15,2503.744,3784.282,1884.449,2130.155,1,181.5706,0,0,Random Vehicle
23,2564.23,4364.678,2652.836,3537.164,1,232.9036,0,0,Random Vehicle
