vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,208.0797,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
56,281.7792,312.5165,304.2638,351.338,1,90.7948,0,0,Random Vehicle
17,298.4459,466.1033,307.8125,385.4429,0,16.66667,0,0,Random Vehicle
29,384.7284,340.5143,247.4253,348.4938,0,50,0,0,Random Vehicle
39,384.7284,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
32,414.0827,437.7126,386.0341,415.7202,1,100,0,0,Random Vehicle
59,414.0827,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,443.3372,488.9936,299.4573,397.6063,0,50,0,0,Random Vehicle
28,443.3372,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
34,472.1905,415.1656,284.5336,378.279,0,116.6667,0,0,Random Vehicle
61,559.1772,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
63,571.1844,591.1213,322.8728,361.4582,1,71.94672,0,0,Random Vehicle
22,616.7937,1078.844,904.3137,1102.138,0,150,0,0,Random Vehicle
37,629.0888,909.0519,776.8947,1056.035,1,94.68423,0,0,Random Vehicle
16,645.7555,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
62,645.7555,1016.635,785.8781,931.5499,0,166.6667,0,0,Random Vehicle
4,674.9359,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
49,674.9359,612.3223,440.5868,589.9122,0,100,0,0,Random Vehicle
26,688.0897,555.5381,418.0916,590.2141,2,137.9627,0,0,Random Vehicle
36,729.6123,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
11,793.3181,867.2211,641.2324,902.9858,2,100,0,0,Random Vehicle
31,793.3181,913.4891,764.756,840.3167,0,166.6667,0,0,Random Vehicle
33,806.5421,999.9697,663.7682,932.559,1,78.76654,0,0,Random Vehicle
20,825.2087,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
50,835.7887,967.6102,745.8088,1052.081,1,100,0,0,Random Vehicle
30,917.2407,975.977,790.9634,885.8661,0,151,0,0,Random Vehicle
52,932.5652,1115.632,388.1508,536.9941,1,105.7577,0,0,Random Vehicle
55,915.8984,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
35,998.8969,982.7403,550.5081,769.7898,1,169.3821,0,0,Random Vehicle
44,998.8969,1014.451,763.6823,1078.594,2,150,0,0,Random Vehicle
9,1015.564,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
47,1015.564,880.2366,710.9752,796.577,2,78.67393,0,0,Random Vehicle
46,1032.23,1115.488,714.1281,955.5347,3,164.6645,0,0,Random Vehicle
7,1098.341,1108.845,1027.915,1114.588,2,73.80392,0,0,Random Vehicle
43,1113.412,1283.527,694.4092,973.53,0,135.7784,0,0,Random Vehicle
6,1161.933,1246.266,822.6293,1161.633,2,162.5426,0,0,Random Vehicle
54,1178.6,1025.209,904.5652,1214.855,4,134.5588,0,0,Random Vehicle
41,1161.933,1420.846,824.8751,1162.771,0,161.58,0,0,Random Vehicle
42,1245.227,1187.72,502.3533,710.4231,1,200,0,0,Random Vehicle
48,1260.853,1387.269,691.2581,943.3198,0,198.0294,0,0,Random Vehicle
24,1276.357,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
25,1309.69,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
1,1326.357,1370.854,539.2533,714.205,1,166.5425,0,0,Random Vehicle
57,1326.357,1660.473,490.5632,537.0516,0,224.2281,0,0,Random Vehicle
2,1359.69,1412.011,474.5034,643.2228,1,196.3755,0,0,Random Vehicle
12,1408.981,1586.303,1246.981,1671.109,3,167.6667,0,0,Random Vehicle
64,1571.908,1446.784,856.9858,1196.287,4,184.2942,0,0,Random Vehicle
14,1571.908,1710.953,560.1917,782.2133,1,182.7315,0,0,Random Vehicle
53,1671.907,1438.215,1046.865,1205.412,1,217.6667,0,0,Random Vehicle
10,1738.574,1467.692,999.5103,1380.103,1,189.9369,0,0,Random Vehicle
13,1771.907,1688.46,1068.731,1505.217,3,191.6848,0,0,Random Vehicle
27,1821.907,1629.687,1132.928,1596.682,1,260.1446,0,0,Random Vehicle
58,1855.24,2608.223,979.0675,1377.961,1,144.2899,0,0,Random Vehicle
51,1871.907,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
40,1955.105,2653.909,2465.748,3293.238,1,66.66667,0,0,Random Vehicle
19,2105.105,2959.364,2762.303,3674.199,2,81.89983,0,0,Random Vehicle
3,2121.23,3060.04,1381.434,1507.486,1,196.5551,0,0,Random Vehicle
5,2320.149,1993.377,1501.455,2111.775,1,232.6251,0,0,Random Vehicle
15,2601.426,3784.282,1884.449,2130.155,1,198.5665,0,0,Random Vehicle
23,2601.426,4364.678,2652.836,3537.164,1,228.9297,0,0,Random Vehicle
