vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
20,16.66667,7.166701,7.166701,9.90802,1,0,0,0,Random Vehicle
26,1159.564,940.9811,185.645,253.7938,37,118.4364,0,0,Random Vehicle
25,2164.31,5907.044,2657.55,3349.75,49,271.2996,0,0,Random Vehicle
5,2380.17,2231.718,123.0321,172.9848,68,296.1652,0,0,Random Vehicle
18,2827.24,4607.49,733.7916,818.2613,94,503.7472,0,0,Random Vehicle
11,3569.096,3456.75,601.647,775.5787,69,263.1534,0,0,Random Vehicle
13,3776.721,7042.477,1085.641,1390.051,119,616.5997,0,0,Random Vehicle
28,3840.614,6402.307,759.2561,1003.535,113,475.0651,0,0,Random Vehicle
19,4058.168,5511.145,382.6672,527.5302,88,217.7683,0,0,Random Vehicle
9,4569.351,14833.54,755.7755,1041.027,98,510.6082,0,0,Random Vehicle
15,5879.319,19631.11,2178.302,2964.593,115,558.237,0,0,Random Vehicle
12,6653.547,10951.01,474.3343,663.0595,178,634.2102,0,0,Random Vehicle
21,6795.847,20589.02,946.5236,1133.102,172,610.6254,0,0,Random Vehicle
6,6832.453,11808.62,436.8608,552.8102,172,689.6933,0,0,Random Vehicle
30,8170.425,18284.7,435.4088,611.7267,209,844.6948,0,0,Random Vehicle
8,11053.5,24683.11,942.9014,1272.597,341,1175.266,0,0,Random Vehicle
23,13330.67,30038.57,2892.097,3088.804,503,1153.819,0,0,Random Vehicle
4,26308.5,99207.93,1281.754,1553.946,939,2422.406,0,0,Random Vehicle
10,26528.95,102025.3,4544.151,5213.2,994,2716.891,0,0,Random Vehicle
7,34356.34,84181.56,548.6618,602.624,1625,2945.546,0,0,Random Vehicle
