vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
17,312.1834,566.1568,307.8125,385.4429,5,16.66667,0,0,Random Vehicle
38,342.3504,345.2687,226.7848,307.7272,2,0,0,0,Random Vehicle
34,710.1061,742.3563,284.5336,378.279,17,183.3334,0,0,Random Vehicle
49,1057.152,1311.063,440.5868,589.9122,8,116.6667,0,0,Random Vehicle
4,1749.964,2058.827,308.4975,404.4923,29,233.3334,0,0,Random Vehicle
29,1848.63,2262.988,247.4253,348.4938,23,266.6667,0,0,Random Vehicle
32,4359.146,5428.44,386.0341,415.7202,54,516.6666,0,0,Random Vehicle
22,4502.426,5688.48,904.3137,1102.138,54,789.9422,0,0,Random Vehicle
8,5211.101,4001.549,299.4573,397.6063,95,1283.333,0,0,Random Vehicle
9,7360.89,8359.88,286.9432,332.9202,77,726.9063,0,0,Random Vehicle
60,9640.766,10993.06,745.7957,777.364,115,1480.649,0,0,Random Vehicle
1,9840.33,11185.99,539.2533,714.205,125,1433.333,0,0,Random Vehicle
14,10388.62,10218.93,560.1917,782.2133,145,1596.264,0,0,Random Vehicle
36,10949.05,12499.12,770.3018,997.4486,131,1704.408,0,0,Random Vehicle
35,12207.5,10559.62,550.5081,769.7898,146,2048.335,0,0,Random Vehicle
6,12519.62,15210.43,822.6293,1161.633,52,527.0737,0,0,Random Vehicle
10,17870.71,16231.37,999.5103,1380.103,231,2783.443,0,0,Random Vehicle
16,18431.21,25330.42,524.9357,690.1531,135,1501.56,0,0,Random Vehicle
64,18731.2,20132.55,856.9858,1196.287,212,2355.658,0,0,Random Vehicle
30,24043.23,20514.38,790.9634,885.8661,375,4901.509,0,0,Random Vehicle
18,24997.56,25083.59,399.7893,461.2056,370,4359.833,0,0,Random Vehicle
37,26069.27,37844.33,776.8947,1056.035,206,1990.638,0,0,Random Vehicle
47,26703.56,41297.54,710.9752,796.577,237,2700.506,0,0,Random Vehicle
42,27385.21,29266.74,502.3533,710.4231,330,3344.92,0,0,Random Vehicle
58,28052.4,30306.78,979.0675,1377.961,373,4024.843,0,0,Random Vehicle
31,30327.23,31732.24,764.756,840.3167,429,4774.832,0,0,Random Vehicle
51,30715.09,36658.12,1069.374,1327.63,399,4009.271,0,0,Random Vehicle
44,33164.52,35866.92,763.6823,1078.594,369,3784.205,0,0,Random Vehicle
26,34552.71,34805.46,418.0916,590.2141,555,6241.553,0,0,Random Vehicle
33,35553.25,34697.11,663.7682,932.559,595,6537.957,0,0,Random Vehicle
63,41326.78,47156.05,322.8728,361.4582,479,4904.951,0,0,Random Vehicle
20,41985.15,61979.49,629.0659,649.967,469,4234.993,0,0,Random Vehicle
53,44401.96,52691.31,1046.865,1205.412,667,5999.213,0,0,Random Vehicle
48,54932.6,73065.37,691.2581,943.3198,832,7485.862,0,0,Random Vehicle
3,57068.23,81434.88,1381.434,1507.486,831,6840.338,0,0,Random Vehicle
25,58831,88808.66,508.8302,633.3588,691,5764.249,0,0,Random Vehicle
24,60765.08,81821.92,278.1867,382.7697,691,5982.921,0,0,Random Vehicle
61,63618.34,70857.07,1060.261,1496.684,1079,10055.87,0,0,Random Vehicle
46,67983.8,96166.33,714.1281,955.5347,704,6421.109,0,0,Random Vehicle
43,82829.98,126575,694.4092,973.53,1175,10043.28,0,0,Random Vehicle
28,86172.74,107966.9,320.1534,432.1133,1590,13829.8,0,0,Random Vehicle
7,87215.41,116532.1,1027.915,1114.588,1412,12059.04,0,0,Random Vehicle
54,98033.83,145520.9,904.5652,1214.855,1619,12986.36,0,0,Random Vehicle
21,131178.4,198707,910.1927,1287.09,1987,15737.42,0,0,Random Vehicle
