vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
20,689.8174,505.2882,7.166701,9.90802,19,94.49914,0,0,Random Vehicle
23,1064.163,3129.813,2892.097,3088.804,11,78.57245,0,0,Random Vehicle
4,1164.533,2428.436,1281.754,1553.946,25,207.6423,0,0,Random Vehicle
27,2201.362,2195.824,313.755,421.0273,59,403.1776,0,0,Random Vehicle
17,2754.876,8768.874,133.4853,179.8615,35,246.9079,0,0,Random Vehicle
24,2906.066,5546.499,3836.772,4683.495,50,292.9445,0,0,Random Vehicle
16,3094.718,3739.087,623.8068,625.7551,75,497.629,0,0,Random Vehicle
26,3126.681,4758.982,185.645,253.7938,103,648.2653,0,0,Random Vehicle
18,3643.833,5146.96,733.7916,818.2613,79,361.1682,0,0,Random Vehicle
7,3965.062,3959.065,548.6618,602.624,105,437.1221,0,0,Random Vehicle
10,6208.469,19223.26,4544.151,5213.2,113,491.3079,0,0,Random Vehicle
6,6742.542,11366.51,436.8608,552.8102,115,447.5901,0,0,Random Vehicle
25,7484.057,10753.22,2657.55,3349.75,248,1126.349,0,0,Random Vehicle
2,7862.433,12138.29,1180.952,1305.532,198,815.9946,0,0,Random Vehicle
1,8717.69,28899.09,2415.565,2673.765,181,1059.775,0,0,Random Vehicle
9,9288.18,11676.16,755.7755,1041.027,281,1111.984,0,0,Random Vehicle
19,11294.62,21722.77,382.6672,527.5302,280,816.5173,0,0,Random Vehicle
30,13328.98,36953.23,435.4088,611.7267,386,1446.539,0,0,Random Vehicle
11,13602.68,45310.22,601.647,775.5787,289,903.9329,0,0,Random Vehicle
29,15739.63,26545,1567.975,2021.972,545,1499.133,0,0,Random Vehicle
