vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
17,98.44499,133.6225,133.4853,179.8615,0,0,0,0,Random Vehicle
20,98.44499,7.166701,7.166701,9.90802,1,16.66667,0,0,Random Vehicle
5,315.694,192.903,123.0321,172.9848,1,83.54237,0,0,Random Vehicle
19,669.4137,863.2607,382.6672,527.5302,1,72.77641,0,0,Random Vehicle
26,681.4785,199.4896,185.645,253.7938,4,67.73978,0,0,Random Vehicle
14,689.5917,1163.942,703.0146,920.7844,1,141.0775,0,0,Random Vehicle
4,722.6921,1883.705,1281.754,1553.946,0,124.1378,0,0,Random Vehicle
12,751.5812,672.7894,474.3343,663.0595,1,153.0426,0,0,Random Vehicle
22,774.1898,717.9745,390.2274,468.9501,1,79.33562,0,0,Random Vehicle
13,828.4409,1296.854,1085.641,1390.051,0,199.0835,0,0,Random Vehicle
27,839.1414,341.8095,313.755,421.0273,4,119.7559,0,0,Random Vehicle
11,890.7437,862.9319,601.647,775.5787,2,95.862,0,0,Random Vehicle
29,890.7437,2116.362,1567.975,2021.972,0,146.6222,0,0,Random Vehicle
18,901.3782,850.0131,733.7916,818.2613,2,156.9286,0,0,Random Vehicle
7,976.9923,1194.289,548.6618,602.624,2,154.1375,0,0,Random Vehicle
8,1017.876,1019.476,942.9014,1272.597,2,25.46312,0,0,Random Vehicle
30,1050.46,1171.758,435.4088,611.7267,2,94.24722,0,0,Random Vehicle
23,1071.603,3119.548,2892.097,3088.804,1,57.02135,0,0,Random Vehicle
16,1091.511,1149.93,623.8068,625.7551,2,56.34616,0,0,Random Vehicle
1,1150.523,2661.276,2415.565,2673.765,1,74.67413,0,0,Random Vehicle
6,1161.791,1197.336,436.8608,552.8102,3,87.70992,0,0,Random Vehicle
15,1161.791,2936.843,2178.302,2964.593,0,118.6078,0,0,Random Vehicle
28,1170.675,928.1166,759.2561,1003.535,1,39.82423,0,0,Random Vehicle
24,1242.526,4682.8,3836.772,4683.495,0,68.21018,0,0,Random Vehicle
25,1282.731,3669.979,2657.55,3349.75,0,106.3749,0,0,Random Vehicle
9,1449.486,951.0577,755.7755,1041.027,7,119.197,0,0,Random Vehicle
10,1549.329,5175.235,4544.151,5213.2,2,64.08562,0,0,Random Vehicle
3,1708.051,1151.698,942.3192,1248.479,4,76.00996,0,0,Random Vehicle
2,1747.874,1838.515,1180.952,1305.532,8,177.654,0,0,Random Vehicle
