vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,224.78,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
17,320.0356,466.1033,307.8125,385.4429,0,14.96041,0,0,Random Vehicle
56,303.369,312.5165,304.2638,351.338,1,108.1853,0,0,Random Vehicle
29,413.0418,340.5143,247.4253,348.4938,0,46.62235,0,0,Random Vehicle
39,413.0418,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
59,444.5741,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,476.066,488.9936,299.4573,397.6063,0,43.30643,0,0,Random Vehicle
28,476.066,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
34,507.7241,415.1656,284.5336,378.279,0,116.6667,0,0,Random Vehicle
61,603.145,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
63,619.1881,591.1213,322.8728,361.4582,1,77.51159,0,0,Random Vehicle
49,635.8548,571.9526,440.5868,589.9122,0,83.33334,0,0,Random Vehicle
37,651.2275,909.0519,776.8947,1056.035,1,109.1886,0,0,Random Vehicle
22,667.8942,1078.844,904.3137,1102.138,0,150,0,0,Random Vehicle
16,699.0687,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
62,699.0687,1016.635,785.8781,931.5499,0,166.6667,0,0,Random Vehicle
4,731.6335,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
36,794.8677,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
44,843.1696,1052.801,763.6823,1078.594,1,186.6337,0,0,Random Vehicle
31,859.8362,913.4891,764.756,840.3167,0,166.6667,0,0,Random Vehicle
50,891.0589,1123.609,745.8088,1052.081,1,166.6667,0,0,Random Vehicle
20,923.6006,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
45,955.3865,666.7475,444.326,619.3987,4,97.60913,0,0,Random Vehicle
35,987.5201,982.7403,550.5081,769.7898,1,200,0,0,Random Vehicle
60,987.5201,962.874,745.7957,777.364,2,196.7075,0,0,Random Vehicle
30,1019.963,975.977,790.9634,885.8661,0,166.6667,0,0,Random Vehicle
55,1019.963,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
52,1034.553,1115.632,388.1508,536.9941,1,125.2238,0,0,Random Vehicle
9,1114.118,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
47,1129.4,880.2366,710.9752,796.577,2,80.27621,0,0,Random Vehicle
46,1177.659,1115.488,714.1281,955.5347,3,192.7728,0,0,Random Vehicle
6,1210.811,1246.266,822.6293,1161.633,2,178.4904,0,0,Random Vehicle
43,1210.811,1283.527,694.4092,973.53,0,166.6667,0,0,Random Vehicle
41,1244.144,1420.846,824.8751,1162.771,0,166.6667,0,0,Random Vehicle
7,1276.959,1108.845,1027.915,1114.588,2,81.22266,0,0,Random Vehicle
48,1340.288,1387.269,691.2581,943.3198,0,200,0,0,Random Vehicle
24,1372.52,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
1,1388.461,1370.854,539.2533,714.205,1,188.9597,0,0,Random Vehicle
42,1388.461,1187.72,502.3533,710.4231,1,193.6131,0,0,Random Vehicle
54,1388.461,1025.209,904.5652,1214.855,4,159.3145,0,0,Random Vehicle
25,1405.128,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
57,1405.128,1660.473,490.5632,537.0516,0,233.3334,0,0,Random Vehicle
21,1470.557,1417.514,910.1927,1287.09,3,180.3413,0,0,Random Vehicle
2,1535.327,1412.011,474.5034,643.2228,1,233.3334,0,0,Random Vehicle
12,1551.143,1682.021,1246.981,1671.109,1,230.366,0,0,Random Vehicle
10,1567.81,1429.311,999.5103,1380.103,1,283.3334,0,0,Random Vehicle
53,1584.002,1399.833,1046.865,1205.412,1,282.8154,0,0,Random Vehicle
14,1600.669,1710.953,560.1917,782.2133,0,233.3334,0,0,Random Vehicle
13,1617.336,1726.809,1068.731,1505.217,1,263.8192,0,0,Random Vehicle
27,1840.014,1629.687,1132.928,1596.682,1,250.5926,0,0,Random Vehicle
40,1954.424,2653.909,2465.748,3293.238,1,66.66667,0,0,Random Vehicle
51,1954.424,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
3,2248.882,3060.04,1381.434,1507.486,1,200,0,0,Random Vehicle
19,2298.841,2959.364,2762.303,3674.199,2,80.47364,0,0,Random Vehicle
15,2628.114,3863.098,1884.449,2130.155,1,205.4982,0,0,Random Vehicle
23,2727.028,4364.678,2652.836,3537.164,1,241.7552,0,0,Random Vehicle
