vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
20,83.11067,7.166701,7.166701,9.90802,1,16.66667,0,0,Random Vehicle
17,94.79051,133.6225,133.4853,179.8615,0,0,0,0,Random Vehicle
5,199.7889,192.903,123.0321,172.9848,1,55.90728,0,0,Random Vehicle
19,401.9413,863.2607,382.6672,527.5302,1,38.98905,0,0,Random Vehicle
4,400.7629,1883.705,1281.754,1553.946,0,60.64168,0,0,Random Vehicle
26,417.4295,199.4896,185.645,253.7938,4,31.64889,0,0,Random Vehicle
14,349.6252,1163.942,703.0146,920.7844,1,74.09231,0,0,Random Vehicle
12,446.3059,648.9164,474.3343,663.0595,1,65.6828,0,0,Random Vehicle
22,451.1953,717.9745,390.2274,468.9501,1,39.87493,0,0,Random Vehicle
27,502.0146,341.8095,313.755,421.0273,4,77.77215,0,0,Random Vehicle
13,442.9586,1296.854,1085.641,1390.051,0,94.91578,0,0,Random Vehicle
11,539.8427,862.9319,601.647,775.5787,2,53.30742,0,0,Random Vehicle
29,478.3856,2116.362,1567.975,2021.972,0,68.90323,0,0,Random Vehicle
18,597.6567,850.0131,733.7916,818.2613,2,81.91441,0,0,Random Vehicle
1,689.0338,2661.276,2415.565,2673.765,1,53.39498,0,0,Random Vehicle
7,690.6526,1168.084,548.6618,602.624,2,114.6379,0,0,Random Vehicle
15,674.2086,2936.843,2178.302,2964.593,0,84.40507,0,0,Random Vehicle
23,757.3192,3119.548,2892.097,3088.804,1,40.31346,0,0,Random Vehicle
8,793.0837,1019.476,942.9014,1272.597,2,14.42617,0,0,Random Vehicle
28,793.0837,928.1166,759.2561,1003.535,1,23.88364,0,0,Random Vehicle
16,726.7013,1149.93,623.8068,625.7551,2,23.46581,0,0,Random Vehicle
25,784.691,3669.979,2657.55,3349.75,0,71.20365,0,0,Random Vehicle
24,971.8818,4659.383,3836.772,4683.495,1,65.88531,0,0,Random Vehicle
6,980.0255,1197.336,436.8608,552.8102,3,44.80283,0,0,Random Vehicle
10,1037.414,5175.235,4544.151,5213.2,2,53.39291,0,0,Random Vehicle
9,1059.658,951.0577,755.7755,1041.027,7,71.91809,0,0,Random Vehicle
3,1103.485,1151.698,942.3192,1248.479,4,51.1045,0,0,Random Vehicle
2,1310.987,1817.456,1180.952,1305.532,8,151.194,0,0,Random Vehicle
21,1554.637,1394.361,946.5236,1133.102,7,54.78259,0,0,Random Vehicle
