vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,197.9327,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
17,281.7943,466.1033,307.8125,385.4429,0,16.66667,0,0,Random Vehicle
56,281.7943,312.5165,304.2638,351.338,1,116.6667,0,0,Random Vehicle
29,364.867,340.5143,247.4253,348.4938,0,50,0,0,Random Vehicle
39,364.867,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
59,394.182,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,421.8455,488.9936,299.4573,397.6063,0,50,0,0,Random Vehicle
28,421.8455,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
32,451.512,437.7126,386.0341,415.7202,1,100,0,0,Random Vehicle
34,451.512,415.1656,284.5336,378.279,0,116.6667,0,0,Random Vehicle
61,537.4037,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
26,575.897,555.5381,418.0916,590.2141,2,133.6647,0,0,Random Vehicle
37,575.897,909.0519,776.8947,1056.035,1,89.88185,0,0,Random Vehicle
22,592.5637,1078.844,904.3137,1102.138,0,150,0,0,Random Vehicle
16,620.9553,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
62,620.9553,1016.635,785.8781,931.5499,0,166.6667,0,0,Random Vehicle
4,649.5001,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
49,649.5001,612.3223,440.5868,589.9122,0,100,0,0,Random Vehicle
63,649.5001,591.1213,322.8728,361.4582,1,83.33334,0,0,Random Vehicle
11,734.9506,867.2211,641.2324,902.9858,2,88.96851,0,0,Random Vehicle
36,701.6172,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
50,734.9506,967.6102,745.8088,1052.081,1,100,0,0,Random Vehicle
18,762.0179,710.0789,399.7893,461.2056,3,144.0103,0,0,Random Vehicle
31,762.0179,913.4891,764.756,840.3167,0,166.6667,0,0,Random Vehicle
20,818.7406,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
33,886.5023,999.9697,663.7682,932.559,1,73.8506,0,0,Random Vehicle
30,903.1689,975.977,790.9634,885.8661,0,166.6667,0,0,Random Vehicle
35,903.1689,982.7403,550.5081,769.7898,1,200,0,0,Random Vehicle
52,915.3114,1115.632,388.1508,536.9941,1,93.87503,0,0,Random Vehicle
55,898.6447,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
46,971.9936,1115.488,714.1281,955.5347,3,155.8993,0,0,Random Vehicle
9,988.6603,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
43,1068.269,1283.527,694.4092,973.53,0,116.7574,0,0,Random Vehicle
41,1096.243,1420.846,824.8751,1162.771,0,166.6667,0,0,Random Vehicle
42,1141.247,1187.72,502.3533,710.4231,1,173.1372,0,0,Random Vehicle
48,1187.237,1387.269,691.2581,943.3198,0,200,0,0,Random Vehicle
24,1210.78,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
25,1244.114,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
57,1244.114,1660.473,490.5632,537.0516,0,233.3334,0,0,Random Vehicle
1,1304.083,1370.854,539.2533,714.205,1,200,0,0,Random Vehicle
2,1316.165,1412.011,474.5034,643.2228,1,166.4176,0,0,Random Vehicle
14,1413.158,1710.953,560.1917,782.2133,0,163.2411,0,0,Random Vehicle
53,1457.934,1438.215,1046.865,1205.412,1,224.3275,0,0,Random Vehicle
10,1486.158,1467.692,999.5103,1380.103,1,168.6886,0,0,Random Vehicle
27,1630.375,1629.687,1132.928,1596.682,1,210.3896,0,0,Random Vehicle
51,1730.687,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
58,1743.653,2608.223,979.0675,1377.961,1,131.4056,0,0,Random Vehicle
40,1830.579,2653.909,2465.748,3293.238,1,50.86319,0,0,Random Vehicle
23,2424.541,4364.678,2652.836,3537.164,1,221.0635,0,0,Random Vehicle
