vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,221.2088,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
56,299.0399,312.5165,304.2638,351.338,1,104.571,0,0,Random Vehicle
17,315.7066,466.1033,307.8125,385.4429,0,16.66667,0,0,Random Vehicle
29,408.5226,340.5143,247.4253,348.4938,0,50,0,0,Random Vehicle
39,408.5226,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
32,423.6528,437.7126,386.0341,415.7202,1,87.25918,0,0,Random Vehicle
59,440.3195,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,473.6528,488.9936,299.4573,397.6063,0,50,0,0,Random Vehicle
28,473.6528,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
34,504.8502,415.1656,284.5336,378.279,0,116.6667,0,0,Random Vehicle
61,600.9578,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
63,633.163,591.1213,322.8728,361.4582,1,83.33334,0,0,Random Vehicle
37,648.2809,909.0519,776.8947,1056.035,1,111.1375,0,0,Random Vehicle
22,664.9476,1078.844,904.3137,1102.138,0,150,0,0,Random Vehicle
16,696.8948,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
62,696.8948,1016.635,785.8781,931.5499,0,166.6667,0,0,Random Vehicle
26,713.5615,555.5381,418.0916,590.2141,2,133.6908,0,0,Random Vehicle
4,730.2282,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
49,730.2282,612.3223,440.5868,589.9122,0,100,0,0,Random Vehicle
11,762.2849,867.2211,641.2324,902.9858,2,97.24527,0,0,Random Vehicle
18,793.1662,710.0789,399.7893,461.2056,3,162.211,0,0,Random Vehicle
50,809.8329,967.6102,745.8088,1052.081,1,93.77248,0,0,Random Vehicle
36,793.1662,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
31,856.7425,913.4891,764.756,840.3167,0,166.6667,0,0,Random Vehicle
45,856.7425,666.7475,444.326,619.3987,4,97.18687,0,0,Random Vehicle
33,872.9083,999.9697,663.7682,932.559,1,90.74234,0,0,Random Vehicle
20,921.5997,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
44,1001.649,1014.451,763.6823,1078.594,2,140.5101,0,0,Random Vehicle
30,1018.316,975.977,790.9634,885.8661,0,166.6667,0,0,Random Vehicle
35,1018.316,982.7403,550.5081,769.7898,1,200,0,0,Random Vehicle
52,1034.982,1115.632,388.1508,536.9941,1,123.4514,0,0,Random Vehicle
55,1018.316,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
60,1051.649,962.874,745.7957,777.364,2,197.9039,0,0,Random Vehicle
46,1101.001,1115.488,714.1281,955.5347,3,184.6,0,0,Random Vehicle
9,1117.667,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
42,1231.631,1187.72,502.3533,710.4231,1,193.3445,0,0,Random Vehicle
43,1214.964,1283.527,694.4092,973.53,0,152.9183,0,0,Random Vehicle
41,1246.813,1420.846,824.8751,1162.771,0,166.6667,0,0,Random Vehicle
6,1296.759,1246.266,822.6293,1161.633,2,177.2151,0,0,Random Vehicle
48,1346.759,1387.269,691.2581,943.3198,0,200,0,0,Random Vehicle
54,1363.24,1025.209,904.5652,1214.855,4,164.1451,0,0,Random Vehicle
1,1396.106,1370.854,539.2533,714.205,1,192.0487,0,0,Random Vehicle
24,1379.439,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
25,1412.772,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
57,1412.772,1660.473,490.5632,537.0516,0,233.3334,0,0,Random Vehicle
2,1460.127,1412.011,474.5034,643.2228,1,218.95,0,0,Random Vehicle
14,1601.527,1710.953,560.1917,782.2133,0,211.9058,0,0,Random Vehicle
53,1618.193,1438.215,1046.865,1205.412,1,231.7948,0,0,Random Vehicle
10,1666.423,1467.692,999.5103,1380.103,1,212.8143,0,0,Random Vehicle
12,1649.757,1586.303,1246.981,1671.109,3,180.6389,0,0,Random Vehicle
64,1699.756,1446.784,856.9858,1196.287,4,194.8134,0,0,Random Vehicle
58,1938.646,2608.223,979.0675,1377.961,1,174.0538,0,0,Random Vehicle
51,1955.312,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
40,2035.099,2653.909,2465.748,3293.238,1,59.8008,0,0,Random Vehicle
5,2438.905,1993.377,1501.455,2111.775,1,233.3334,0,0,Random Vehicle
23,2681.799,4364.678,2652.836,3537.164,1,244.604,0,0,Random Vehicle
