vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,215.5614,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
56,288.8393,312.5165,304.2638,351.338,1,95.58355,0,0,Random Vehicle
17,305.5059,466.1033,307.8125,385.4429,0,16.66667,0,0,Random Vehicle
29,396.4443,340.5143,247.4253,348.4938,0,50,0,0,Random Vehicle
39,396.4443,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
32,410.1294,437.7126,386.0341,415.7202,1,84.29435,0,0,Random Vehicle
59,426.796,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,457.2776,488.9936,299.4573,397.6063,0,50,0,0,Random Vehicle
28,457.2776,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
34,488.4131,415.1656,284.5336,378.279,0,116.6667,0,0,Random Vehicle
26,580.3613,555.5381,418.0916,590.2141,2,133.5315,0,0,Random Vehicle
61,580.3613,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
37,624.7912,909.0519,776.8947,1056.035,1,102.6278,0,0,Random Vehicle
22,641.4579,1078.844,904.3137,1102.138,0,150,0,0,Random Vehicle
63,641.4579,591.1213,322.8728,361.4582,1,83.33334,0,0,Random Vehicle
16,672.682,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
62,672.682,1016.635,785.8781,931.5499,0,166.6667,0,0,Random Vehicle
4,703.2413,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
49,703.2413,612.3223,440.5868,589.9122,0,100,0,0,Random Vehicle
11,734.7384,867.2211,641.2324,902.9858,2,93.9857,0,0,Random Vehicle
18,748.5425,710.0789,399.7893,461.2056,3,176.5387,0,0,Random Vehicle
50,778.531,967.6102,745.8088,1052.081,1,88.95707,0,0,Random Vehicle
36,761.8643,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
31,826.6395,913.4891,764.756,840.3167,0,166.6667,0,0,Random Vehicle
33,840.8891,999.9697,663.7682,932.559,1,85.74014,0,0,Random Vehicle
20,888.0801,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
35,933.6861,982.7403,550.5081,769.7898,1,186.6841,0,0,Random Vehicle
44,964.641,1014.451,763.6823,1078.594,2,144.7204,0,0,Random Vehicle
30,981.3077,975.977,790.9634,885.8661,0,166.6667,0,0,Random Vehicle
52,994.5057,1115.632,388.1508,536.9941,1,110.0705,0,0,Random Vehicle
55,977.8391,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
9,1074.083,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
46,1104.508,1115.488,714.1281,955.5347,3,190.7999,0,0,Random Vehicle
6,1166.284,1246.266,822.6293,1161.633,2,175.292,0,0,Random Vehicle
54,1166.284,1025.209,904.5652,1214.855,4,152.2891,0,0,Random Vehicle
43,1164.935,1283.527,694.4092,973.53,0,143.0456,0,0,Random Vehicle
41,1196.265,1420.846,824.8751,1162.771,0,166.6667,0,0,Random Vehicle
48,1292.429,1387.269,691.2581,943.3198,0,200,0,0,Random Vehicle
1,1337.399,1370.854,539.2533,714.205,1,167.0942,0,0,Random Vehicle
24,1320.733,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
25,1354.066,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
57,1354.066,1660.473,490.5632,537.0516,0,233.3334,0,0,Random Vehicle
2,1399.612,1412.011,474.5034,643.2228,1,199.7367,0,0,Random Vehicle
12,1428.002,1586.303,1246.981,1671.109,3,175.1021,0,0,Random Vehicle
53,1523.943,1438.215,1046.865,1205.412,1,229.9812,0,0,Random Vehicle
14,1538.083,1710.953,560.1917,782.2133,0,195.1519,0,0,Random Vehicle
10,1569.218,1467.692,999.5103,1380.103,1,195.6437,0,0,Random Vehicle
64,1602.551,1446.784,856.9858,1196.287,4,187.4549,0,0,Random Vehicle
27,1708.133,1629.687,1132.928,1596.682,1,236.8438,0,0,Random Vehicle
13,1769.68,1688.46,1068.731,1505.217,3,192.718,0,0,Random Vehicle
51,1880.068,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
58,1880.068,2608.223,979.0675,1377.961,1,183.3334,0,0,Random Vehicle
40,1940.568,2653.909,2465.748,3293.238,1,66.66667,0,0,Random Vehicle
5,2262.032,1993.377,1501.455,2111.775,1,227.878,0,0,Random Vehicle
