vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,203.4165,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
17,289.2859,466.1033,307.8125,385.4429,0,16.66667,0,0,Random Vehicle
56,301.9082,312.5165,304.2638,351.338,1,85.94624,0,0,Random Vehicle
29,376.779,340.5143,247.4253,348.4938,0,50,0,0,Random Vehicle
39,376.779,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
59,405.3697,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
32,417.5313,437.7126,386.0341,415.7202,1,77.48208,0,0,Random Vehicle
8,434.198,488.9936,299.4573,397.6063,0,50,0,0,Random Vehicle
28,434.198,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
34,463.2797,415.1656,284.5336,378.279,0,116.6667,0,0,Random Vehicle
61,553.709,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
63,583.1066,591.1213,322.8728,361.4582,1,83.33334,0,0,Random Vehicle
22,613.2055,1078.844,904.3137,1102.138,0,150,0,0,Random Vehicle
37,627.3792,909.0519,776.8947,1056.035,1,100.0388,0,0,Random Vehicle
16,644.0459,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
62,644.0459,1016.635,785.8781,931.5499,0,166.6667,0,0,Random Vehicle
4,674.4731,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
49,674.4731,612.3223,440.5868,589.9122,0,100,0,0,Random Vehicle
26,746.0339,555.5381,418.0916,590.2141,2,118.3207,0,0,Random Vehicle
11,762.7006,867.2211,641.2324,902.9858,2,90.8687,0,0,Random Vehicle
36,729.3672,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
31,792.4186,913.4891,764.756,840.3167,0,166.6667,0,0,Random Vehicle
50,792.4186,967.6102,745.8088,1052.081,1,100,0,0,Random Vehicle
33,822.7915,999.9697,663.7682,932.559,1,100,0,0,Random Vehicle
20,853.3114,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
35,893.1605,982.7403,550.5081,769.7898,1,183.0091,0,0,Random Vehicle
30,938.203,975.977,790.9634,885.8661,0,166.6667,0,0,Random Vehicle
52,966.9111,1115.632,388.1508,536.9941,1,133.3334,0,0,Random Vehicle
55,933.5777,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
9,1026.057,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
18,1070.647,710.0789,399.7893,461.2056,3,145.6983,0,0,Random Vehicle
44,1119.134,1014.451,763.6823,1078.594,2,141.0351,0,0,Random Vehicle
42,1131.845,1187.72,502.3533,710.4231,1,182.8299,0,0,Random Vehicle
43,1115.179,1283.527,694.4092,973.53,0,129.3617,0,0,Random Vehicle
41,1143.444,1420.846,824.8751,1162.771,0,166.6667,0,0,Random Vehicle
48,1235.072,1387.269,691.2581,943.3198,0,200,0,0,Random Vehicle
6,1292.375,1246.266,822.6293,1161.633,2,172.7351,0,0,Random Vehicle
24,1259.042,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
25,1292.375,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
57,1292.375,1660.473,490.5632,537.0516,0,233.3334,0,0,Random Vehicle
2,1350.627,1412.011,474.5034,643.2228,1,233.3334,0,0,Random Vehicle
1,1411.02,1370.854,539.2533,714.205,1,200,0,0,Random Vehicle
14,1469.33,1710.953,560.1917,782.2133,0,175.177,0,0,Random Vehicle
27,1634.157,1629.687,1132.928,1596.682,1,219.5186,0,0,Random Vehicle
53,1634.157,1438.215,1046.865,1205.412,1,224.9181,0,0,Random Vehicle
10,1663.66,1467.692,999.5103,1380.103,1,183.7693,0,0,Random Vehicle
51,1797.443,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
58,1918.11,2608.223,979.0675,1377.961,1,183.3334,0,0,Random Vehicle
3,2037.711,3060.04,1381.434,1507.486,1,200,0,0,Random Vehicle
23,2496.738,4364.678,2652.836,3537.164,1,250.0001,0,0,Random Vehicle
