vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,198.7609,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
17,282.0408,466.1033,307.8125,385.4429,0,16.66667,0,0,Random Vehicle
56,282.0408,312.5165,304.2638,351.338,1,116.6667,0,0,Random Vehicle
29,365.2227,340.5143,247.4253,348.4938,0,50,0,0,Random Vehicle
39,365.2227,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
32,376.3314,437.7126,386.0341,415.7202,1,72.19638,0,0,Random Vehicle
59,392.998,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,420.3183,488.9936,299.4573,397.6063,0,50,0,0,Random Vehicle
28,420.3183,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
34,448.2321,415.1656,284.5336,378.279,0,116.6667,0,0,Random Vehicle
61,531.6944,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
22,586.8627,1078.844,904.3137,1102.138,0,150,0,0,Random Vehicle
37,586.8627,909.0519,776.8947,1056.035,1,116.6667,0,0,Random Vehicle
63,586.8627,591.1213,322.8728,361.4582,1,83.33334,0,0,Random Vehicle
26,597.4758,555.5381,418.0916,590.2141,2,103.2169,0,0,Random Vehicle
16,614.1425,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
62,614.1425,1016.635,785.8781,931.5499,0,166.6667,0,0,Random Vehicle
4,643.0588,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
49,643.0588,612.3223,440.5868,589.9122,0,100,0,0,Random Vehicle
36,697.661,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
31,759.103,913.4891,764.756,840.3167,0,166.6667,0,0,Random Vehicle
33,788.3188,999.9697,663.7682,932.559,1,100,0,0,Random Vehicle
11,818.046,867.2211,641.2324,902.9858,2,100,0,0,Random Vehicle
20,818.046,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
35,887.3967,982.7403,550.5081,769.7898,1,176.2618,0,0,Random Vehicle
30,904.0634,975.977,790.9634,885.8661,0,166.6667,0,0,Random Vehicle
50,904.0634,967.6102,745.8088,1052.081,1,100,0,0,Random Vehicle
55,899.4939,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
44,961.9193,1014.451,763.6823,1078.594,2,150,0,0,Random Vehicle
52,961.9193,1115.632,388.1508,536.9941,1,133.3334,0,0,Random Vehicle
9,991.2032,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
43,1070.619,1283.527,694.4092,973.53,0,117.5496,0,0,Random Vehicle
41,1098.452,1420.846,824.8751,1162.771,0,166.6667,0,0,Random Vehicle
42,1144.159,1187.72,502.3533,710.4231,1,177.559,0,0,Random Vehicle
6,1189.319,1246.266,822.6293,1161.633,2,183.3334,0,0,Random Vehicle
48,1189.319,1387.269,691.2581,943.3198,0,200,0,0,Random Vehicle
46,1218.728,1115.488,714.1281,955.5347,3,172.4855,0,0,Random Vehicle
1,1232.307,1370.854,539.2533,714.205,1,143.1803,0,0,Random Vehicle
24,1215.64,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
25,1248.973,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
57,1248.973,1660.473,490.5632,537.0516,0,233.3334,0,0,Random Vehicle
2,1290.798,1412.011,474.5034,643.2228,1,166.9824,0,0,Random Vehicle
54,1349.467,1025.209,904.5652,1214.855,4,143.7782,0,0,Random Vehicle
14,1419.219,1710.953,560.1917,782.2133,0,163.0939,0,0,Random Vehicle
53,1509.639,1438.215,1046.865,1205.412,1,233.3334,0,0,Random Vehicle
12,1534.603,1586.303,1246.981,1671.109,3,175.0426,0,0,Random Vehicle
10,1562.413,1467.692,999.5103,1380.103,1,164.5479,0,0,Random Vehicle
27,1665.908,1629.687,1132.928,1596.682,1,210.2221,0,0,Random Vehicle
51,1736.029,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
13,1765.042,1688.46,1068.731,1505.217,3,164.0442,0,0,Random Vehicle
58,1775.412,2608.223,979.0675,1377.961,1,134.5584,0,0,Random Vehicle
5,2266.689,1993.377,1501.455,2111.775,1,223.754,0,0,Random Vehicle
23,2371.613,4364.678,2652.836,3537.164,1,250.0001,0,0,Random Vehicle
