vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
17,97.61817,133.6225,133.4853,179.8615,0,0,0,0,Random Vehicle
20,133.8386,7.166701,7.166701,9.90802,1,16.66667,0,0,Random Vehicle
5,233.6017,192.903,123.0321,172.9848,1,53.52582,0,0,Random Vehicle
19,402.1499,863.2607,382.6672,527.5302,1,39.99374,0,0,Random Vehicle
4,429.1473,1883.705,1281.754,1553.946,0,60.76551,0,0,Random Vehicle
26,453.2805,199.4896,185.645,253.7938,4,38.87801,0,0,Random Vehicle
14,416.7907,1163.942,703.0146,920.7844,1,74.96791,0,0,Random Vehicle
22,471.4106,717.9745,390.2274,468.9501,1,52.62504,0,0,Random Vehicle
11,518.0027,862.9319,601.647,775.5787,2,56.1631,0,0,Random Vehicle
13,470.3845,1296.854,1085.641,1390.051,0,104.2227,0,0,Random Vehicle
12,566.6807,648.9164,474.3343,663.0595,1,73.71844,0,0,Random Vehicle
27,604.2747,341.8095,313.755,421.0273,4,77.19012,0,0,Random Vehicle
29,512.3846,2116.362,1567.975,2021.972,0,61.66135,0,0,Random Vehicle
18,619.7073,850.0131,733.7916,818.2613,2,84.39448,0,0,Random Vehicle
1,721.2448,2661.276,2415.565,2673.765,1,57.82534,0,0,Random Vehicle
7,640.2932,1168.084,548.6618,602.624,2,126.5968,0,0,Random Vehicle
23,728.7478,3119.548,2892.097,3088.804,1,44.19499,0,0,Random Vehicle
30,670.8461,1171.758,435.4088,611.7267,2,53.65308,0,0,Random Vehicle
16,704.2324,1149.93,623.8068,625.7551,2,36.77667,0,0,Random Vehicle
15,710.7576,2936.843,2178.302,2964.593,0,80.32035,0,0,Random Vehicle
8,850.6306,1019.476,942.9014,1272.597,2,19.81321,0,0,Random Vehicle
28,858.3417,928.1166,759.2561,1003.535,1,23.57191,0,0,Random Vehicle
25,807.683,3669.979,2657.55,3349.75,0,78.88215,0,0,Random Vehicle
6,816.4672,1197.336,436.8608,552.8102,3,46.98872,0,0,Random Vehicle
24,1021.809,4659.383,3836.772,4683.495,1,65.60255,0,0,Random Vehicle
9,1014.995,951.0577,755.7755,1041.027,7,71.74184,0,0,Random Vehicle
10,1096.399,5175.235,4544.151,5213.2,2,52.18871,0,0,Random Vehicle
3,1090.589,1151.698,942.3192,1248.479,4,41.49176,0,0,Random Vehicle
2,1501.679,1817.456,1180.952,1305.532,8,139.4955,0,0,Random Vehicle
21,1487.465,1394.361,946.5236,1133.102,7,58.68496,0,0,Random Vehicle
