vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,146.0078,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
17,190.3799,466.1033,307.8125,385.4429,0,13.77935,0,0,Random Vehicle
29,231.8422,340.5143,247.4253,348.4938,0,33.28222,0,0,Random Vehicle
39,231.8422,506.2951,287.3419,397.6837,0,68.24783,0,0,Random Vehicle
59,245.3186,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,266.379,488.9936,299.4573,397.6063,0,35.85188,0,0,Random Vehicle
28,266.379,641.5201,320.1534,432.1133,0,63.34948,0,0,Random Vehicle
34,281.2401,415.1656,284.5336,378.279,0,80.10064,0,0,Random Vehicle
61,322.0942,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
22,355.0985,1078.844,904.3137,1102.138,0,99.73285,0,0,Random Vehicle
16,369.4955,845.9832,524.9357,690.1531,0,85.82981,0,0,Random Vehicle
62,369.4955,1016.635,785.8781,931.5499,0,111.305,0,0,Random Vehicle
4,388.5907,652.6513,308.4975,404.4923,0,61.84653,0,0,Random Vehicle
49,388.5907,612.3223,440.5868,589.9122,0,68.99413,0,0,Random Vehicle
36,415.9756,1384.667,770.3018,997.4486,0,95.00931,0,0,Random Vehicle
31,459.7207,913.4891,764.756,840.3167,0,114.8142,0,0,Random Vehicle
20,487.8366,855.1494,629.0659,649.967,0,111.2017,0,0,Random Vehicle
30,527.0417,975.977,790.9634,885.8661,0,107.4344,0,0,Random Vehicle
55,513.5482,1314.111,766.6899,1067.598,0,72.89548,0,0,Random Vehicle
9,572.338,842.817,286.9432,332.9202,0,91.17842,0,0,Random Vehicle
43,623.3732,1283.527,694.4092,973.53,0,80.19266,0,0,Random Vehicle
41,618.7562,1420.846,824.8751,1162.771,0,103.7093,0,0,Random Vehicle
48,679.0087,1387.269,691.2581,943.3198,0,124.8964,0,0,Random Vehicle
24,670.7845,1387.072,278.1867,382.7697,0,122.01,0,0,Random Vehicle
25,704.118,1381.137,508.8302,633.3588,0,107.0902,0,0,Random Vehicle
57,704.118,1660.473,490.5632,537.0516,0,135.5165,0,0,Random Vehicle
14,773.6066,1710.953,560.1917,782.2133,0,92.27505,0,0,Random Vehicle
51,864.9604,2946.908,1069.374,1327.63,0,109.7279,0,0,Random Vehicle
