vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
8,144.8871,169.4016,100.6542,103.2026,0,31.5997,0,0,Random Vehicle
32,172.7017,237.5462,236.5493,237.8097,0,13.36968,0,0,Random Vehicle
18,227.1107,268.8568,61.27245,62.30463,0,54.66262,0,0,Random Vehicle
6,279.6005,153.4923,142.0255,161.5341,0,0,0,0,Random Vehicle
12,356.1458,404.9681,388.6837,482.6195,0,0,0,0,Random Vehicle
25,356.1458,474.7337,191.5678,246.2619,0,64.99217,0,0,Random Vehicle
14,452.8111,676.2924,487.9239,672.2462,1,58.47651,0,0,Random Vehicle
5,478.7595,697.8444,305.4046,428.5125,0,85.87961,0,0,Random Vehicle
9,575.3958,799.298,414.4103,569.6913,1,115.623,0,0,Random Vehicle
3,619.2994,732.8911,518.3301,651.4734,1,130.9297,0,0,Random Vehicle
20,633.9315,891.7282,503.1978,623.4573,0,77.4959,0,0,Random Vehicle
19,686.5343,1478.521,1452.135,2041.127,0,0,0,0,Random Vehicle
10,789.9564,1224.073,716.7874,803.056,0,87.2793,0,0,Random Vehicle
24,871.3785,986.3272,682.8054,698.5366,0,147.5498,0,0,Random Vehicle
26,875.9172,969.0321,685.427,947.0253,1,221.07,0,0,Random Vehicle
2,867.7872,1366.054,828.448,834.8619,0,84.87071,0,0,Random Vehicle
23,954.5315,1179.922,1011.833,1211.653,0,169.3864,0,0,Random Vehicle
28,1055.958,1343.358,562.613,693.5397,0,155.4312,0,0,Random Vehicle
27,1295.417,1272.264,942.0214,1319.8,2,183.1789,0,0,Random Vehicle
13,1274.091,1802.96,406.2115,452.1094,1,140.8879,0,0,Random Vehicle
22,1404.52,1202.518,887.5535,1253.479,2,63.04109,0,0,Random Vehicle
15,1442.049,2418.617,2246.372,3038.425,2,70.04988,0,0,Random Vehicle
4,1483.079,1669.078,1225.913,1730.334,3,150.4765,0,0,Random Vehicle
30,1510.101,1789.382,1649.412,2229.898,3,176.6581,0,0,Random Vehicle
21,1756.984,2803.07,2154.124,2771.662,3,97.28088,0,0,Random Vehicle
1,1784.664,3684.14,2783.792,3728.152,1,116.1328,0,0,Random Vehicle
16,1908.133,3382.733,1759.485,2043.777,1,147.7828,0,0,Random Vehicle
31,2006.997,2740.243,2435.735,3403.644,2,72.67363,0,0,Random Vehicle
11,1975.146,3008.756,940.5195,1293.847,1,206.9519,0,0,Random Vehicle
