vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
38,204.2879,227.1819,226.7848,307.7272,0,0,0,0,Random Vehicle
17,294.8404,466.1033,307.8125,385.4429,0,16.66667,0,0,Random Vehicle
56,368.5001,312.5165,304.2638,351.338,1,96.50902,0,0,Random Vehicle
29,385.1667,340.5143,247.4253,348.4938,0,50,0,0,Random Vehicle
39,385.1667,506.2951,287.3419,397.6837,0,100,0,0,Random Vehicle
59,416.4039,709.6246,696.6994,984.7375,0,0,0,0,Random Vehicle
8,446.9449,488.9936,299.4573,397.6063,0,50,0,0,Random Vehicle
28,446.9449,641.5201,320.1534,432.1133,0,100,0,0,Random Vehicle
34,478.3682,415.1656,284.5336,378.279,0,115.6667,0,0,Random Vehicle
61,573.2408,1078.348,1060.261,1496.684,0,0,0,0,Random Vehicle
22,635.064,1078.844,904.3137,1102.138,0,149,0,0,Random Vehicle
37,649.9026,909.0519,776.8947,1056.035,1,105.826,0,0,Random Vehicle
16,666.5693,845.9832,524.9357,690.1531,0,133.3334,0,0,Random Vehicle
62,666.5693,1016.635,785.8781,931.5499,0,165.6667,0,0,Random Vehicle
63,682.4786,591.1213,322.8728,361.4582,1,75.47691,0,0,Random Vehicle
4,699.1453,652.6513,308.4975,404.4923,0,100,0,0,Random Vehicle
49,699.1453,612.3223,440.5868,589.9122,0,100,0,0,Random Vehicle
36,767.3444,1384.667,770.3018,997.4486,0,150,0,0,Random Vehicle
31,823.9423,913.4891,764.756,840.3167,0,165.6667,0,0,Random Vehicle
20,886.5642,855.1494,629.0659,649.967,0,166.6667,0,0,Random Vehicle
35,949.5738,982.7403,550.5081,769.7898,1,200,0,0,Random Vehicle
60,964.542,962.874,745.7957,777.364,2,181.7844,0,0,Random Vehicle
30,981.2087,975.977,790.9634,885.8661,0,166.6667,0,0,Random Vehicle
52,995.7275,1115.632,388.1508,536.9941,1,113.2813,0,0,Random Vehicle
55,987.3942,1314.111,766.6899,1067.598,0,116.6667,0,0,Random Vehicle
18,1043.986,710.0789,399.7893,461.2056,3,176.5755,0,0,Random Vehicle
44,1058.656,1014.451,763.6823,1078.594,2,138.6331,0,0,Random Vehicle
47,1058.656,880.2366,710.9752,796.577,2,79.74797,0,0,Random Vehicle
9,1075.323,842.817,286.9432,332.9202,0,150,0,0,Random Vehicle
45,1107.482,666.7475,444.326,619.3987,4,98.27374,0,0,Random Vehicle
7,1138.569,1108.845,1027.915,1114.588,2,83.33334,0,0,Random Vehicle
43,1179.659,1283.527,694.4092,973.53,0,147.0816,0,0,Random Vehicle
42,1204.659,1187.72,502.3533,710.4231,1,200,0,0,Random Vehicle
41,1211.984,1420.846,824.8751,1162.771,0,166.6667,0,0,Random Vehicle
46,1268.88,1115.488,714.1281,955.5347,3,190.4375,0,0,Random Vehicle
6,1284.383,1246.266,822.6293,1161.633,2,171.2646,0,0,Random Vehicle
48,1301.05,1387.269,691.2581,943.3198,0,199,0,0,Random Vehicle
1,1347.569,1370.854,539.2533,714.205,1,174.2234,0,0,Random Vehicle
24,1339.235,1387.072,278.1867,382.7697,0,200,0,0,Random Vehicle
25,1364.235,1381.137,508.8302,633.3588,0,183.3334,0,0,Random Vehicle
57,1364.235,1660.473,490.5632,537.0516,0,233.3334,0,0,Random Vehicle
2,1412.493,1412.011,474.5034,643.2228,1,206.5922,0,0,Random Vehicle
12,1484.181,1586.303,1246.981,1671.109,3,177.7516,0,0,Random Vehicle
54,1525.848,1025.209,904.5652,1214.855,4,165.3212,0,0,Random Vehicle
14,1565.389,1710.953,560.1917,782.2133,0,200.717,0,0,Random Vehicle
53,1573.722,1438.215,1046.865,1205.412,1,229.8887,0,0,Random Vehicle
64,1605.131,1446.784,856.9858,1196.287,4,188.8081,0,0,Random Vehicle
10,1630.131,1467.692,999.5103,1380.103,1,202.8994,0,0,Random Vehicle
21,1671.344,1417.514,910.1927,1287.09,3,169.375,0,0,Random Vehicle
27,1734.432,1629.687,1132.928,1596.682,1,248.0582,0,0,Random Vehicle
51,1916.502,2946.908,1069.374,1327.63,0,166.6667,0,0,Random Vehicle
40,1948.211,2653.909,2465.748,3293.238,1,66.66667,0,0,Random Vehicle
3,2251.976,3060.04,1381.434,1507.486,1,186.3609,0,0,Random Vehicle
5,2381.392,1993.377,1501.455,2111.775,1,230.022,0,0,Random Vehicle
23,2618.654,4364.678,2652.836,3537.164,1,250.0001,0,0,Random Vehicle
