vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
70,1568.207,2157.818,1324.016,1851.864,1,116.6667,0,0,Random Vehicle
96,1601.429,1606.289,490.4732,607.0129,0,200,0,0,Random Vehicle
23,1618.037,1732.644,1178.193,1659.653,2,202.5592,0,0,Random Vehicle
27,1651.37,1495.59,1074.735,1351.905,1,231.5167,0,0,Random Vehicle
59,1668.037,2309.403,1755.717,2426.379,1,100,0,0,Random Vehicle
25,1717.277,1520.12,1162.242,1623.065,1,221.3999,0,0,Random Vehicle
32,1700.61,2839.407,1649.967,2118.838,0,102.2708,0,0,Random Vehicle
12,1766.241,1548.698,1177.107,1661.801,1,300,0,0,Random Vehicle
62,1799.574,2425.785,603.4408,848.8622,0,183.3334,0,0,Random Vehicle
7,2061.496,2377.575,386.2083,409.545,1,233.3334,0,0,Random Vehicle
82,2093.754,2788.32,1244.496,1678.967,1,196.5361,0,0,Random Vehicle
13,2110.42,1875.555,1248.167,1750.719,2,208.9836,0,0,Random Vehicle
36,2223.647,3388.286,1719.726,1958.545,1,183.3334,0,0,Random Vehicle
67,2418.788,3228.775,1337.844,1823.127,0,215.8413,0,0,Random Vehicle
63,2518.019,3334.714,1467.604,2054.139,1,183.3334,0,0,Random Vehicle
80,2615.242,4466.119,2414.672,2981.98,0,172.1345,0,0,Random Vehicle
64,2648.575,3008.689,2265.306,2882.461,4,115.6433,0,0,Random Vehicle
76,2746.637,4205.369,3129.624,3991.159,3,105.0806,0,0,Random Vehicle
