vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
41,166.6667,181.7666,121.6072,171.415,0,33.33334,0,0,Random Vehicle
66,266.6667,202.6726,133.0945,183.3693,1,66.66667,0,0,Random Vehicle
86,300,359.9196,351.3476,421.4634,1,66.66667,0,0,Random Vehicle
90,333.3333,414.9797,344.2452,441.8815,0,100,0,0,Random Vehicle
31,350,281.8858,193.8904,271.7546,1,83.33334,0,0,Random Vehicle
7,366.6667,339.7521,220.298,297.4866,0,50,0,0,Random Vehicle
96,433.3333,588.8759,133.0462,187.5086,2,116.6667,0,0,Random Vehicle
98,449.9999,469.2147,384.5545,512.1049,1,133.3334,0,0,Random Vehicle
77,466.6666,427.7609,405.6377,420.4694,0,0,0,0,Random Vehicle
78,499.9999,222.0318,132.4926,180.558,1,50,0,0,Random Vehicle
28,533.3333,566.7864,418.3599,564.1893,0,100,0,0,Random Vehicle
50,549.9999,667.1901,397.2488,507.1555,1,133.3334,0,0,Random Vehicle
85,549.9999,249.812,200.4574,270.7644,2,66.66667,0,0,Random Vehicle
114,549.9999,555.7382,273.8368,367.2513,1,83.33334,0,0,Random Vehicle
16,583.3333,1453.498,1080.511,1465.312,2,50,0,0,Random Vehicle
32,633.3334,376.6503,158.8568,217.952,1,83.33334,0,0,Random Vehicle
68,633.3334,944.7682,493.5239,520.205,2,116.6667,0,0,Random Vehicle
37,666.6667,1248.614,584.0161,825.3245,2,183.3334,0,0,Random Vehicle
65,716.6668,631.7225,522.5905,733.4906,1,83.33334,0,0,Random Vehicle
15,733.3335,633.1038,454.7176,587.7468,0,116.6667,0,0,Random Vehicle
42,733.3335,916.1569,610.1321,816.9396,0,116.6667,0,0,Random Vehicle
59,750.0002,627.895,377.0616,532.9476,3,133.3334,0,0,Random Vehicle
13,766.6669,1010.471,764.0369,1012.505,0,216.6667,0,0,Random Vehicle
83,766.6669,1138.823,889.0725,1224.448,0,200,0,0,Random Vehicle
27,800.0002,1224.097,966.7157,1350.76,0,200,0,0,Random Vehicle
30,833.3336,431.5224,247.3733,306.8706,3,100,0,0,Random Vehicle
61,833.3336,1164.025,875.5957,1016.025,1,166.6667,0,0,Random Vehicle
73,850.0003,997.3401,873.686,1234.32,5,166.6667,0,0,Random Vehicle
58,883.3337,1486.157,1084.196,1404.191,1,266.6667,0,0,Random Vehicle
89,900.0004,1063,637.9836,692.6849,4,216.6667,0,0,Random Vehicle
52,933.3337,1112.15,591.7072,669.9987,1,166.6667,0,0,Random Vehicle
76,950.0004,1143.505,594.5946,711.9636,1,183.3334,0,0,Random Vehicle
113,933.3337,1326.331,1065.135,1429.319,0,150,0,0,Random Vehicle
105,983.3338,1246.337,732.5952,1023.389,1,233.3334,0,0,Random Vehicle
35,1016.667,1663.533,1516.3,1787.673,1,183.3334,0,0,Random Vehicle
8,1083.334,986.0095,546.4503,660.1436,1,183.3334,0,0,Random Vehicle
38,1100,1372.755,1244.865,1759.368,0,100,0,0,Random Vehicle
25,1116.667,1350.601,958.723,989.19,2,200,0,0,Random Vehicle
110,1100,1478.661,796.1623,899.3688,3,233.3334,0,0,Random Vehicle
4,1200,1540.096,996.5749,1104.561,2,250.0001,0,0,Random Vehicle
107,1233.333,1007.199,736.6868,1040.943,3,266.6667,0,0,Random Vehicle
21,1300,1383.767,969.3038,1031.818,0,250.0001,0,0,Random Vehicle
36,1266.667,1471.789,1018.674,1346.753,0,216.6667,0,0,Random Vehicle
3,1366.666,1119.021,754.3472,1061.479,2,266.6667,0,0,Random Vehicle
19,1333.333,3152.889,2928.979,3033.956,0,150,0,0,Random Vehicle
101,1433.333,1094.366,1009.829,1043.958,3,283.3334,0,0,Random Vehicle
11,1516.666,1387.073,873.2874,1235.015,1,316.6667,0,0,Random Vehicle
93,1483.333,1378.913,867.8448,1217.482,3,266.6667,0,0,Random Vehicle
91,1566.666,1600.709,727.187,849.0634,0,250.0001,0,0,Random Vehicle
49,1583.333,1318.235,990.4345,1400.21,4,233.3334,0,0,Random Vehicle
72,1616.666,3156.291,2737.006,3140.823,1,116.6667,0,0,Random Vehicle
26,1599.999,1983.124,1260.579,1419.39,4,300,0,0,Random Vehicle
81,1633.332,1423.976,1132.77,1547.465,0,16.66667,0,0,Random Vehicle
104,1649.999,1331.64,1080.311,1484.893,7,300,0,0,Random Vehicle
14,1716.666,1433.602,1143.793,1353.915,3,366.6667,0,0,Random Vehicle
2,1733.332,1754.422,1064.934,1151.767,2,350,0,0,Random Vehicle
84,1766.665,1481.305,893.2831,978.3279,1,66.66667,0,0,Random Vehicle
20,1766.665,2279.2,1569.77,2046.598,0,333.3333,0,0,Random Vehicle
79,1816.665,1282.465,942.8253,1222.153,2,250.0001,0,0,Random Vehicle
92,1816.665,1348.787,843.1962,1190.101,4,316.6667,0,0,Random Vehicle
24,1833.332,1337.255,1222.282,1243.631,4,350,0,0,Random Vehicle
56,1849.999,1886.938,730.9644,1026.552,1,183.3334,0,0,Random Vehicle
87,1816.665,1800.461,1207.766,1368.227,7,316.6667,0,0,Random Vehicle
71,1833.332,2240.279,1131.462,1443.574,0,266.6667,0,0,Random Vehicle
103,1899.998,1591.733,836.1471,1180.908,3,250.0001,0,0,Random Vehicle
1,1949.998,1934.529,1174.72,1638.894,1,166.6667,0,0,Random Vehicle
69,1916.665,1777.799,1333.612,1870.935,3,383.3333,0,0,Random Vehicle
82,1916.665,1374.744,1092.314,1521.763,3,316.6667,0,0,Random Vehicle
48,1966.665,1958.055,1498.418,1646.751,1,283.3334,0,0,Random Vehicle
54,1966.665,1953.026,1577.047,2226.5,0,150,0,0,Random Vehicle
80,1999.998,1444.28,1162.746,1581.377,3,316.6667,0,0,Random Vehicle
22,2099.998,2107.736,1617.752,2264.506,0,200,0,0,Random Vehicle
29,2066.665,2413.731,1619.191,2039.151,0,333.3333,0,0,Random Vehicle
43,2149.999,1736.942,1169.47,1626.961,4,416.6666,0,0,Random Vehicle
12,2183.332,1854.712,1089.634,1533.582,3,333.3333,0,0,Random Vehicle
108,2183.332,6009.278,5465.437,6737.188,1,116.6667,0,0,Random Vehicle
34,2216.666,2146.044,581.8872,701.9301,1,216.6667,0,0,Random Vehicle
18,2266.666,7589.141,5962.813,6782.155,0,33.33334,0,0,Random Vehicle
63,2366.666,5691.635,5452.899,6712.992,1,216.6667,0,0,Random Vehicle
17,2350,6188.604,5823.272,7016.307,1,150,0,0,Random Vehicle
9,2483.333,5419.917,4846.989,5355.859,1,283.3334,0,0,Random Vehicle
23,2583.334,10023.01,4400.42,4728.016,0,33.33334,0,0,Random Vehicle
44,2633.334,2671.999,549.2321,741.6304,2,300,0,0,Random Vehicle
115,2700.001,6963.372,6348.446,7721.811,2,116.6667,0,0,Random Vehicle
95,2833.335,2763.451,2185.992,3007.127,0,66.66667,0,0,Random Vehicle
94,2833.335,4385.166,3633.881,3763.815,3,366.6667,0,0,Random Vehicle
70,2883.335,2707.28,1502.923,1954.483,2,233.3334,0,0,Random Vehicle
45,3033.336,3239.244,2471.912,3234.896,0,66.66667,0,0,Random Vehicle
46,3116.67,4836.398,4101.963,4166.917,4,300,0,0,Random Vehicle
109,3233.337,3120.406,1504.472,1695.494,2,383.3333,0,0,Random Vehicle
53,3500.005,4132.185,2290.603,2506.47,0,266.6667,0,0,Random Vehicle
5,3516.672,5334.243,2766.156,3455.156,1,283.3334,0,0,Random Vehicle
97,3500.005,3603.55,2332.638,3007.449,0,200,0,0,Random Vehicle
6,3633.339,4014.25,2897.262,3487.126,0,266.6667,0,0,Random Vehicle
10,3650.006,7316.748,4811.552,6214.016,1,266.6667,0,0,Random Vehicle
39,4200.007,4848.857,2161.024,2164.281,0,300,0,0,Random Vehicle
