vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
21,68.66667,75.0703,72.37054,98.25169,0,16.66667,0,0,Random Vehicle
65,135.3334,73.361,49.98535,69.79465,0,16.66667,0,0,Random Vehicle
51,235.3334,154.6153,120.031,161.2215,0,83.33334,0,0,Random Vehicle
3,268.6667,478.1596,475.7871,663.8881,0,0,0,0,Random Vehicle
61,267.6667,281.0327,269.0551,328.6884,1,83.33334,0,0,Random Vehicle
2,285.3334,226.2929,204.9744,265.8941,1,50,0,0,Random Vehicle
17,284.3334,517.2786,448.7099,528.7726,0,66.66667,0,0,Random Vehicle
5,302,360.6742,276.1909,356.1738,0,16.66667,0,0,Random Vehicle
31,317.6667,473.8299,390.039,397.6914,0,50,0,0,Random Vehicle
66,351,499.3604,340.33,430.8824,0,16.66667,0,0,Random Vehicle
78,417.6666,380.4238,243.4776,334.629,0,66.66667,0,0,Random Vehicle
48,450.9999,388.8344,288.7941,299.3197,0,116.6667,0,0,Random Vehicle
92,450.9999,426.0932,258.3772,278.4631,0,116.6667,0,0,Random Vehicle
33,467.6666,439.4414,302.7388,369.6778,1,100,0,0,Random Vehicle
95,500.9999,557.195,520.1354,595.7249,1,100,0,0,Random Vehicle
41,517.6666,592.6952,560.4631,570.2325,0,83.33334,0,0,Random Vehicle
88,517.6666,516.3188,422.6505,501.5126,0,100,0,0,Random Vehicle
15,534.3333,409.1707,133.453,186.5768,1,50,0,0,Random Vehicle
28,550.9999,526.572,336.4388,455.109,0,50,0,0,Random Vehicle
68,584.3333,416.7375,256.7437,304.328,2,66.66667,0,0,Random Vehicle
24,651.0001,736.8461,357.27,413.6645,0,83.33334,0,0,Random Vehicle
34,651.0001,505.709,307.4621,402.1911,0,150,0,0,Random Vehicle
49,651.0001,655.0084,529.7397,543.9325,0,100,0,0,Random Vehicle
57,684.3334,663.534,247.0954,347.3411,0,100,0,0,Random Vehicle
71,684.3334,632.066,393.9096,495.7244,0,83.33334,0,0,Random Vehicle
83,684.3334,656.9628,280.3802,361.9188,1,83.33334,0,0,Random Vehicle
84,684.3334,615.1526,269.924,270.6751,0,116.6667,0,0,Random Vehicle
20,717.6668,798.613,504.191,709.0213,0,133.3334,0,0,Random Vehicle
50,717.6668,842.3226,682.9253,737.9283,0,100,0,0,Random Vehicle
43,784.3336,736.1907,404.1335,568.9559,0,100,0,0,Random Vehicle
6,801.0002,791.5348,381.5924,400.654,1,83.33334,0,0,Random Vehicle
19,834.3336,1544.977,1208.999,1295.497,1,116.6667,0,0,Random Vehicle
73,851.0003,660.4585,478.4768,483.6418,2,100,0,0,Random Vehicle
58,884.3337,752.7879,617.3842,769.8049,0,33.33334,0,0,Random Vehicle
93,901.0004,1001.861,750.1061,998.7324,1,133.3334,0,0,Random Vehicle
11,917.6671,1110.28,809.9681,1039.941,1,150,0,0,Random Vehicle
16,917.6671,1114.548,848.0754,1199.121,0,116.6667,0,0,Random Vehicle
38,951.0004,1117.513,625.4606,839.5425,0,100,0,0,Random Vehicle
