vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
21,5.796968,75.0703,72.37054,98.25169,1,1.096683,0,0,Random Vehicle
65,10.07566,73.361,49.98535,69.79465,1,0.9753867,0,0,Random Vehicle
3,64.3775,478.1596,475.7871,663.8881,0,0,0,0,Random Vehicle
31,64.04417,473.8299,390.039,397.6914,1,14.62906,0,0,Random Vehicle
2,90.04417,226.2929,204.9744,265.8941,2,18.20848,0,0,Random Vehicle
78,89.71084,380.4238,243.4776,334.629,1,34.5471,0,0,Random Vehicle
52,118.3775,253.936,164.0871,216.7846,2,13.77571,0,0,Random Vehicle
48,147.0442,388.8344,288.7941,299.3197,3,51.89875,0,0,Random Vehicle
51,147.3775,154.6153,120.031,161.2215,4,17.51019,0,0,Random Vehicle
66,147.0442,499.3604,340.33,430.8824,0,4.333333,0,0,Random Vehicle
5,176.0442,360.6742,276.1909,356.1738,1,0.8236867,0,0,Random Vehicle
68,175.7108,416.7375,256.7437,304.328,2,19.06507,0,0,Random Vehicle
15,204.7108,409.1707,133.453,186.5768,2,16.87856,0,0,Random Vehicle
17,204.7108,517.2786,448.7099,528.7726,1,42.52548,0,0,Random Vehicle
54,204.7108,497.5523,484.8307,685.1349,1,28.092,0,0,Random Vehicle
28,221.3775,526.572,336.4388,455.109,1,22.79162,0,0,Random Vehicle
61,254.7108,281.0327,269.0551,328.6884,4,23.31643,0,0,Random Vehicle
92,271.3775,426.0932,258.3772,278.4631,3,65.56184,0,0,Random Vehicle
95,304.7108,557.195,520.1354,595.7249,3,43.53169,0,0,Random Vehicle
88,321.3775,516.3188,422.6505,501.5126,1,76.6199,0,0,Random Vehicle
24,338.0441,736.8461,357.27,413.6645,2,46.82368,0,0,Random Vehicle
34,338.0441,505.709,307.4621,402.1911,3,82.60747,0,0,Random Vehicle
41,338.0441,592.6952,560.4631,570.2325,2,36.21395,0,0,Random Vehicle
33,371.3774,439.4414,302.7388,369.6778,4,34.77476,0,0,Random Vehicle
77,371.3774,559.1641,342.6365,441.2619,2,50.78319,0,0,Random Vehicle
84,388.0441,615.1526,269.924,270.6751,1,90.65308,0,0,Random Vehicle
71,404.7108,632.066,393.9096,495.7244,1,50.63844,0,0,Random Vehicle
57,421.3774,663.534,247.0954,347.3411,2,54.76471,0,0,Random Vehicle
83,438.0441,656.9628,280.3802,361.9188,3,44.13042,0,0,Random Vehicle
6,454.7107,791.5348,381.5924,400.654,3,28.92127,0,0,Random Vehicle
50,488.044,842.3226,682.9253,737.9283,2,56.92562,0,0,Random Vehicle
43,504.7107,736.1907,404.1335,568.9559,2,59.95998,0,0,Random Vehicle
11,588.0441,1110.28,809.9681,1039.941,2,103.1477,0,0,Random Vehicle
20,588.0441,798.613,504.191,709.0213,1,100.0181,0,0,Random Vehicle
58,588.0441,752.7879,617.3842,769.8049,0,33.33334,0,0,Random Vehicle
73,588.0441,660.4585,478.4768,483.6418,2,97.66669,0,0,Random Vehicle
49,604.7108,655.0084,529.7397,543.9325,2,68.26691,0,0,Random Vehicle
93,638.0442,1001.861,750.1061,998.7324,3,87.0679,0,0,Random Vehicle
94,638.0442,437.7516,309.3933,401.617,3,35.36183,0,0,Random Vehicle
38,671.3776,1117.513,625.4606,839.5425,1,81.30074,0,0,Random Vehicle
16,704.7109,1114.548,848.0754,1199.121,1,99.3835,0,0,Random Vehicle
87,721.3776,979.7687,814.9651,1102.363,1,116.6667,0,0,Random Vehicle
74,754.711,1067.005,437.5236,598.2992,2,97.1678,0,0,Random Vehicle
79,771.3777,1334.733,1018.29,1297.96,1,109.6587,0,0,Random Vehicle
91,771.3777,892.4807,668.2081,778.5074,3,129.5246,0,0,Random Vehicle
1,804.7111,1149.045,677.9962,934.4823,3,88.79425,0,0,Random Vehicle
75,821.3777,1225.287,712.0087,792.2563,2,150.1798,0,0,Random Vehicle
26,838.0444,1223.348,669.7256,935.2982,3,97.35747,0,0,Random Vehicle
55,838.0444,934.4417,746.7631,805.9079,0,33.33334,0,0,Random Vehicle
19,854.7111,1544.977,1208.999,1295.497,1,108.6667,0,0,Random Vehicle
56,854.7111,1186.351,760.9017,1063.137,3,95.15822,0,0,Random Vehicle
69,854.7111,1346.585,907.4052,1071.495,1,83.33334,0,0,Random Vehicle
10,904.7112,1190.948,669.321,691.6652,3,138.199,0,0,Random Vehicle
42,904.7112,1056.463,737.9836,1005.771,3,112,0,0,Random Vehicle
53,971.3779,1121.511,879.8578,1179.768,3,118.6439,0,0,Random Vehicle
37,1038.045,1370.6,982.2347,1382.05,2,185.3334,0,0,Random Vehicle
29,1054.711,1385.253,511.4551,518.738,1,148,0,0,Random Vehicle
44,1071.378,1357.631,679.7732,958.6786,3,143.3218,0,0,Random Vehicle
45,1071.378,1452.312,1204.065,1699.896,2,191.6667,0,0,Random Vehicle
4,1204.711,1064.32,629.8525,890.7236,4,84.26967,0,0,Random Vehicle
47,1237.711,2203.843,1521.992,1996.866,2,45.81264,0,0,Random Vehicle
85,1238.044,1456.866,1274.489,1642.703,2,195.3334,0,0,Random Vehicle
12,1288.044,1548.698,1177.107,1661.801,1,300,0,0,Random Vehicle
25,1321.377,1520.12,1162.242,1623.065,1,233.3334,0,0,Random Vehicle
23,1337.711,1732.644,1178.193,1659.653,2,202.3334,0,0,Random Vehicle
27,1504.71,1495.59,1074.735,1351.905,5,168.3188,0,0,Random Vehicle
32,1504.377,2839.407,1649.967,2118.838,1,79.01915,0,0,Random Vehicle
40,1521.377,1653.494,1406.032,1724.566,3,83.33334,0,0,Random Vehicle
46,1521.377,1928.761,880.2781,1243.902,1,215.0921,0,0,Random Vehicle
96,1688.043,1606.289,490.4732,607.0129,1,184.8304,0,0,Random Vehicle
62,1721.376,2425.785,603.4408,848.8622,2,152.1685,0,0,Random Vehicle
13,1854.376,1875.555,1248.167,1750.719,2,216.6667,0,0,Random Vehicle
7,1988.042,2377.575,386.2083,409.545,1,233.3334,0,0,Random Vehicle
36,2054.709,3388.286,1719.726,1958.545,1,183.3334,0,0,Random Vehicle
